1587204620,2.4,5.8
1587204630,2.4,5.7
1587204640,2.4,5.5
1587204650,2.4,5.3
1587204660,2.3,5.2
1587204670,2.4,5.1
1587204680,2.3,5.0
1587204690,2.2,5.0
1587204700,2.3,5.0
1587204710,2.3,5.2
1587204720,2.3,5.0
1587204730,2.4,5.3
1587204740,2.4,5.3
1587204750,2.4,5.4
1587204760,2.4,5.3
1587204770,2.4,5.6
1587204780,2.3,5.5
1587204790,2.4,5.5
1587204800,2.4,5.3
1587204810,2.4,5.1
1587204820,2.3,4.9
1587204830,2.3,5.0
1587204840,2.4,5.1
1587204850,2.4,5.3
1587204860,2.5,5.2
1587204870,2.5,5.2
1587204880,2.5,5.1
1587204890,2.5,5.1
1587204900,2.5,5.0
1587204910,2.4,4.6
1587204920,2.3,4.4
1587204930,2.3,4.3
1587204940,2.3,4.4
1587204950,2.3,4.8
1587204960,2.3,4.9
1587204970,2.3,4.8
1587204980,2.3,4.9
1587204990,2.4,4.9
1587205000,2.4,4.8
1587205010,2.4,4.7
1587205020,2.4,4.7
1587205030,2.3,4.4
1587205040,2.3,4.4
1587205050,2.2,4.2
1587205060,2.3,4.3
1587205070,2.2,4.1
1587205080,2.2,4.2
1587205090,2.2,4.1
1587205100,2.2,4.1
1587205110,2.2,4.2
1587205120,2.2,4.3
1587205130,2.1,4.0
1587205140,2.1,4.0
1587205150,2.1,3.9
1587205160,2.1,4.4
1587205170,2.1,4.5
1587205180,2.1,4.7
1587205190,2.0,4.5
1587205200,2.0,4.5
1587205210,2.1,5.3
1587205220,2.1,5.6
1587205230,2.1,5.6
1587205240,2.1,5.6
1587205250,2.1,5.3
1587205260,2.1,5.4
1587205270,2.2,5.5
1587205280,2.2,5.5
1587205290,2.1,5.4
1587205300,2.2,5.6
1587205310,2.1,5.6
1587205320,2.2,5.9
1587205330,2.2,6.0
1587205340,2.4,6.2
1587205350,2.5,6.2
1587205360,2.5,7.2
1587205370,2.5,7.2
1587205380,2.5,7.2
1587205390,2.5,7.3
1587205400,2.5,7.3
1587205410,2.6,8.4
1587205420,2.7,8.3
1587205430,2.7,8.4
1587205440,2.7,8.3
1587205450,2.6,8.3
1587205460,2.6,7.6
1587205470,2.5,7.6
1587205480,2.5,7.3
1587205490,2.5,7.4
1587205500,2.5,7.6
1587205510,2.5,6.8
1587205520,2.4,6.6
1587205530,2.5,6.6
1587205540,2.5,6.8
1587205550,2.5,6.8
1587205560,2.5,6.9
1587205570,2.5,6.9
1587205580,2.5,7.0
1587205590,2.5,7.0
1587205600,2.4,6.9
1587205610,2.5,7.0
1587205620,2.5,7.0
1587205630,2.5,7.0
1587205640,2.4,7.0
1587205650,2.4,7.1
1587205660,2.4,6.5
1587205670,2.5,6.5
1587205680,2.5,6.6
1587205690,2.5,6.5
1587205700,2.5,6.5
1587205710,2.5,5.6
1587205720,2.4,5.6
1587205730,2.4,5.7
1587205740,2.4,6.3
1587205750,2.4,6.2
1587205760,2.4,6.2
1587205770,2.5,6.3
1587205780,2.5,6.3
1587205790,2.5,6.1
1587205800,2.5,6.3
1587205810,2.5,6.2
1587205820,2.5,6.7
1587205830,2.5,6.8
1587205840,2.5,6.6
1587205850,2.5,6.5
1587205860,2.5,7.4
1587205870,2.5,7.3
1587205880,2.5,7.3
1587205890,2.5,7.3
1587205900,2.5,7.3
1587205910,2.5,7.2
1587205920,2.5,7.1
1587205930,2.5,7.1
1587205940,2.5,6.9
1587205950,2.4,6.8
1587205960,2.4,6.5
1587205970,2.4,6.5
1587205980,2.3,6.5
1587205990,2.4,6.9
1587206000,2.4,7.3
1587206010,2.4,7.2
1587206020,2.4,7.1
1587206030,2.4,7.0
1587206040,2.4,6.3
1587206050,2.4,6.6
1587206060,2.4,6.5
1587206070,2.4,6.7
1587206080,2.4,7.4
1587206090,2.4,7.5
1587206100,2.4,7.3
1587206110,2.4,7.3
1587206120,2.4,7.0
1587206130,2.4,6.8
1587206140,2.4,6.7
1587206150,2.4,7.0
1587206160,2.4,5.9
1587206170,2.4,6.2
1587206180,2.4,6.2
1587206190,2.4,6.2
1587206200,2.5,6.2
1587206210,2.4,6.4
1587206220,2.4,6.4
1587206230,2.5,6.6
1587206240,2.5,6.8
1587206250,2.5,7.0
1587206260,2.5,6.9
1587206270,2.5,8.1
1587206280,2.5,7.9
1587206290,2.4,7.7
1587206300,2.4,7.3
1587206310,2.4,7.4
1587206320,2.5,7.5
1587206330,2.5,7.5
1587206340,2.5,7.5
1587206350,2.4,7.3
1587206360,2.4,7.4
1587206370,2.4,7.1
1587206380,2.4,6.5
1587206390,2.4,6.4
1587206400,2.4,6.4
1587206410,2.4,6.5
1587206420,2.4,6.4
1587206430,2.5,6.7
1587206440,2.4,6.7
1587206450,2.4,6.6
1587206460,2.4,7.0
1587206470,2.5,6.9
1587206480,2.5,6.7
1587206490,2.4,6.8
1587206500,2.5,7.0
1587206510,2.4,6.7
1587206520,2.4,6.6
1587206530,2.4,6.5
1587206540,2.3,6.2
1587206550,2.3,6.2
1587206560,2.3,6.2
1587206570,2.3,4.9
1587206580,2.3,4.9
1587206590,2.3,4.8
1587206600,2.3,4.8
1587206610,2.2,4.7
1587206620,2.2,4.7
1587206630,2.2,4.7
1587206640,2.3,5.2
1587206650,2.3,5.3
1587206660,2.4,5.4
1587206670,2.4,5.5
1587206680,2.5,5.6
1587206690,2.5,5.7
1587206700,2.5,6.0
1587206710,2.5,5.9
1587206720,2.5,5.8
1587206730,2.5,5.5
1587206740,2.5,5.6
1587206750,2.5,5.5
1587206760,2.5,5.2
1587206770,2.5,5.2
1587206780,2.5,5.1
1587206790,2.5,5.1
1587206800,2.5,5.1
1587206810,2.6,5.4
1587206820,2.6,5.7
1587206830,2.6,5.5
1587206840,2.6,6.3
1587206850,2.5,6.4
1587206860,2.5,6.4
1587206870,2.6,6.7
1587206880,2.5,6.7
1587206890,2.6,6.7
1587206900,2.6,6.8
1587206910,2.7,6.9
1587206920,2.7,6.8
1587206930,2.6,7.5
1587206940,2.6,7.1
1587206950,2.6,7.1
1587206960,2.6,7.2
1587206970,2.6,7.1
1587206980,2.6,7.1
1587206990,2.6,7.6
1587207000,2.7,7.5
1587207010,2.6,7.5
1587207020,2.6,7.6
1587207030,2.6,7.6
1587207040,2.6,7.7
1587207050,2.6,8.0
1587207060,2.6,7.7
1587207070,2.6,7.7
1587207080,2.6,7.8
1587207090,2.6,7.6
1587207100,2.6,7.4
1587207110,2.5,7.1
1587207120,2.4,6.9
1587207130,2.5,6.9
1587207140,2.5,6.2
1587207150,2.5,6.0
1587207160,2.5,5.9
1587207170,2.5,5.5
1587207180,2.5,5.8
1587207190,2.6,5.9
1587207200,2.5,5.7
1587207210,2.5,6.6
1587207220,2.5,6.6
1587207230,2.6,6.1
1587207240,2.6,6.0
1587207250,2.6,6.0
1587207260,2.5,5.5
1587207270,2.5,5.6
1587207280,2.5,5.5
1587207290,2.4,5.1
1587207300,2.4,5.0
1587207310,2.4,5.2
1587207320,2.4,5.6
1587207330,2.5,5.8
1587207340,2.5,5.6
1587207350,2.4,5.3
1587207360,2.4,5.5
1587207370,2.5,5.7
1587207380,2.5,5.7
1587207390,2.5,5.7
1587207400,2.4,5.6
1587207410,2.5,5.7
1587207420,2.5,5.6
1587207430,2.5,5.7
1587207440,2.5,5.5
1587207450,2.5,5.5
1587207460,2.5,5.6
1587207470,2.5,5.6
1587207480,2.6,5.7
1587207490,2.6,5.9
1587207500,2.6,6.0
1587207510,2.6,5.2
1587207520,2.6,5.2
1587207530,2.5,5.1
1587207540,2.5,5.0
1587207550,2.5,5.3
1587207560,2.5,5.3
1587207570,2.5,5.3
1587207580,2.5,5.4
1587207590,2.4,5.3
1587207600,2.5,5.2
1587207610,2.4,5.0
1587207620,2.4,4.6
1587207630,2.4,4.4
1587207640,2.4,4.5
1587207650,2.4,4.5
1587207660,2.4,4.3
1587207670,2.4,4.3
1587207680,2.4,4.3
1587207690,2.4,4.5
1587207700,2.5,4.7
1587207710,2.5,4.7
1587207720,2.5,4.8
1587207730,2.4,4.8
1587207740,2.5,4.9
1587207750,2.5,4.9
1587207760,2.4,4.8
1587207770,2.4,4.9
1587207780,2.4,5.1
1587207790,2.2,4.9
1587207800,2.2,5.0
1587207810,2.3,5.0
1587207820,2.3,5.2
1587207830,2.4,5.4
1587207840,2.4,5.6
1587207850,2.4,5.4
1587207860,2.5,5.7
1587207870,2.5,5.6
1587207880,2.5,5.5
1587207890,2.5,5.6
1587207900,2.4,5.6
1587207910,2.6,5.9
1587207920,2.5,5.8
1587207930,2.5,5.8
1587207940,2.6,6.2
1587207950,2.6,6.2
1587207960,2.6,6.3
1587207970,2.6,6.3
1587207980,2.6,6.3
1587207990,2.6,6.2
1587208000,2.5,6.1
1587208010,2.5,6.0
1587208020,2.5,6.0
1587208030,2.5,6.1
1587208040,2.5,6.1
1587208050,2.6,6.1
1587208060,2.6,6.2
1587208070,2.6,6.2
1587208080,2.6,5.9
1587208090,2.6,5.8
1587208100,2.6,5.7
1587208110,2.5,5.6
1587208120,2.5,5.7
1587208130,2.4,5.5
1587208140,2.4,6.4
1587208150,2.4,6.3
1587208160,2.4,6.4
1587208170,2.4,6.6
1587208180,2.4,6.5
1587208190,2.4,6.4
1587208200,2.4,6.4
1587208210,2.3,6.6
1587208220,2.3,6.6
1587208230,2.3,6.6
1587208240,2.2,6.2
1587208250,2.2,6.1
1587208260,2.1,6.0
1587208270,2.2,6.7
1587208280,2.3,6.8
1587208290,2.3,6.7
1587208300,2.3,6.7
1587208310,2.4,7.0
1587208320,2.4,7.0
1587208330,2.4,6.8
1587208340,2.3,6.7
1587208350,2.3,6.9
1587208360,2.4,7.5
1587208370,2.4,7.6
1587208380,2.4,7.7
1587208390,2.4,7.5
1587208400,2.4,7.6
1587208410,2.4,7.6
1587208420,2.4,7.9
1587208430,2.5,8.0
1587208440,2.5,7.0
1587208450,2.5,7.0
1587208560,2.8,8.4
1587208570,2.7,7.7
1587208580,2.6,7.6
1587208590,2.6,7.6
1587208600,2.7,7.8
1587208610,2.6,7.6
1587208620,2.6,8.3
1587208630,2.7,8.7
1587208640,2.7,8.7
1587208650,2.6,8.5
1587208660,2.5,8.0
1587208670,2.5,7.9
1587208680,2.5,7.7
1587208690,2.5,7.9
1587208700,2.5,7.8
1587208710,2.5,7.8
1587208720,2.5,7.2
1587208730,2.4,7.0
1587208740,2.4,7.0
1587208750,2.4,7.2
1587208760,2.4,7.1
1587208770,2.4,7.1
1587208780,2.4,7.1
1587208790,2.4,6.9
1587208800,2.3,6.9
1587208810,2.3,7.0
1587208820,2.3,6.9
1587208830,2.3,6.8
1587208840,2.3,6.6
1587208850,2.2,6.4
1587208860,2.1,5.7
1587208870,2.1,5.6
1587208880,2.1,5.6
1587208890,2.1,5.5
1587208900,2.0,5.6
1587208910,2.1,5.8
1587208920,2.1,5.1
1587208930,2.0,4.7
1587208940,2.1,5.4
1587208950,2.1,5.6
1587208960,2.2,5.6
1587208970,2.1,5.6
1587208980,2.2,5.7
1587208990,2.1,5.5
1587209000,2.1,5.5
1587209010,2.1,5.6
1587209020,2.1,5.7
1587209030,2.2,6.5
1587209040,2.2,6.9
1587209050,2.2,6.7
1587209060,2.2,7.0
1587209070,2.3,7.6
1587209080,2.2,7.8
1587209090,2.2,8.4
1587209100,2.2,8.4
1587209110,2.3,8.3
1587209120,2.3,8.5
1587209130,2.3,8.6
1587209140,2.3,8.8
1587209150,2.3,8.8
1587209160,2.3,8.5
1587209170,2.4,8.5
1587209180,2.4,8.6
1587209190,2.5,8.9
1587209200,2.5,8.6
1587209210,2.4,8.5
1587209220,2.4,8.8
1587209230,2.4,8.8
1587209240,2.4,8.1
1587209250,2.4,7.9
1587209260,2.4,8.2
1587209270,2.5,8.2
1587209280,2.5,8.1
1587209290,2.5,8.3
1587209300,2.5,8.3
1587209310,2.5,8.1
1587209320,2.6,8.1
1587209330,2.6,7.3
1587209340,2.6,7.1
1587209350,2.6,7.1
1587209360,2.5,6.7
1587209370,2.5,5.9
1587209380,2.4,5.9
1587209390,2.5,5.2
1587209400,2.5,5.3
1587209410,2.5,5.2
1587209420,2.5,5.0
1587209430,2.5,4.9
1587209440,2.4,4.6
1587209450,2.4,4.9
1587209460,2.4,4.9
1587209470,2.4,4.9
1587209480,2.4,4.8
1587209490,2.3,4.5
1587209500,2.3,4.7
1587209510,2.3,4.6
1587209520,2.3,4.5
1587209530,2.3,4.8
1587209540,2.4,4.9
1587209550,2.4,5.0
1587209560,2.3,4.7
1587209570,2.3,4.5
1587209580,2.3,4.8
1587209590,2.3,4.9
1587209600,2.4,4.9
1587209610,2.4,4.9
1587209620,2.3,4.7
1587209630,2.3,4.8
1587209640,2.2,4.6
1587209650,2.2,4.7
1587209660,2.2,4.7
1587209670,2.2,4.9
1587209680,2.2,4.8
1587209690,2.2,4.8
1587209700,2.2,4.8
1587209710,2.2,4.7
1587209720,2.2,4.7
1587209730,2.2,4.8
1587209740,2.3,4.9
1587209750,2.2,5.3
1587209760,2.3,5.4
1587209770,2.4,5.7
1587209780,2.4,5.7
1587209790,2.4,5.7
1587209800,2.4,5.7
1587209810,2.4,5.8
1587209820,2.3,5.6
1587209830,2.3,5.6
1587209840,2.3,5.4
1587209850,2.4,5.4
1587209860,2.4,5.8
1587209870,2.5,6.4
1587209880,2.4,6.2
1587209890,2.4,6.0
1587209900,2.5,6.1
1587209910,2.6,6.4
1587209920,2.7,6.7
1587209930,2.7,6.7
1587209940,2.7,6.6
1587209950,2.7,6.6
1587209960,2.7,6.5
1587209970,2.7,6.4
1587209980,2.7,6.5
1587209990,2.8,6.7
1587210000,2.7,6.5
1587210010,2.7,6.6
1587210020,2.7,6.5
1587210030,2.8,6.6
1587210040,2.8,6.6
1587210050,2.8,6.0
1587210060,2.8,6.0
1587210070,2.7,5.7
1587210080,2.7,5.8
1587210090,2.7,6.0
1587210100,2.7,5.8
1587210110,2.8,5.8
1587210120,2.8,6.5
1587210130,2.8,6.1
1587210140,2.8,6.2
1587210150,2.7,6.1
1587210160,2.7,5.8
1587210170,2.7,5.3
1587210180,2.7,5.4
1587210190,2.6,5.2
1587210200,2.5,5.1
1587210210,2.4,5.1
1587210220,2.4,4.9
1587210230,2.4,4.9
1587210240,2.4,5.8
1587210250,2.4,5.9
1587210260,2.4,5.9
1587210270,2.5,6.1
1587210280,2.4,6.0
1587210290,2.4,6.0
1587210300,2.4,6.1
1587210310,2.5,6.2
1587210320,2.5,6.2
1587210330,2.4,6.1
1587210340,2.5,6.1
1587210350,2.5,6.1
1587210360,2.5,6.0
1587210370,2.5,6.3
1587210380,2.6,6.8
1587210390,2.5,6.6
1587210400,2.5,6.6
1587210410,2.4,6.5
1587210420,2.4,5.8
1587210430,2.4,5.9
1587210440,2.4,5.9
1587210450,2.4,5.9
1587210460,2.4,5.9
1587210470,2.4,5.8
1587210480,2.4,5.8
1587210490,2.4,5.9
1587210500,2.4,6.1
1587210510,2.4,5.9
1587210520,2.6,6.4
1587210530,2.6,6.4
1587210540,2.7,5.6
1587210550,2.6,5.6
1587210560,2.6,5.6
1587210570,2.6,5.6
1587210580,2.6,5.6
1587210590,2.7,5.6
1587210600,2.7,5.6
1587210610,2.7,5.4
1587210620,2.6,5.4
1587210630,2.7,5.5
1587210640,2.7,5.4
1587210650,2.7,5.4
1587210660,2.6,5.4
1587210670,2.7,5.1
1587210680,2.6,4.5
1587210690,2.7,4.6
1587210700,2.7,4.6
1587210710,2.7,4.9
1587210720,2.8,5.0
1587210730,2.9,5.3
1587210740,2.9,5.4
1587210750,2.9,5.6
1587210760,2.8,5.5
1587210770,2.9,5.6
1587210780,2.9,5.7
1587210790,2.9,5.7
1587210800,2.9,5.8
1587210810,2.9,6.0
1587210820,2.8,5.6
1587210830,2.7,5.5
1587210840,2.7,5.4
1587210850,2.7,5.3
1587210860,2.7,5.3
1587210870,2.6,5.0
1587210880,2.6,5.1
1587210890,2.6,5.1
1587210900,2.6,5.3
1587210910,2.6,5.5
1587210920,2.6,5.5
1587210930,2.5,5.6
1587210940,2.5,5.6
1587210950,2.5,5.8
1587210960,2.5,5.8
1587210970,2.4,5.7
1587210980,2.4,5.6
1587210990,2.4,5.6
1587211000,2.3,5.6
1587211010,2.3,5.3
1587211020,2.3,5.3
1587211030,2.1,4.9
1587211040,2.1,5.0
1587211050,2.1,4.8
1587211060,2.2,5.2
1587211070,2.2,5.1
1587211080,2.2,5.0
1587211090,2.2,5.0
1587211100,2.2,4.9
1587211110,2.1,4.9
1587211120,2.2,4.9
1587211130,2.1,4.9
1587211140,2.2,4.9
1587211150,2.2,5.2
1587211160,2.2,5.4
1587211170,2.3,5.6
1587211180,2.3,5.6
1587211190,2.3,6.2
1587211200,2.3,6.3
1587211210,2.3,6.2
1587211220,2.3,6.2
1587211230,2.4,6.0
1587211240,2.4,6.0
1587211250,2.4,6.0
1587211260,2.5,6.3
1587211270,2.5,6.3
1587211280,2.5,6.4
1587211290,2.6,6.3
1587211300,2.6,7.0
1587211310,2.6,7.1
1587211320,2.6,7.2
1587211330,2.7,7.4
1587211340,2.6,7.1
1587211350,2.6,7.2
1587211360,2.5,6.9
1587211370,2.5,6.9
1587211380,2.5,7.0
1587211390,2.6,7.0
1587211400,2.6,6.8
1587211410,2.6,6.6
1587211420,2.6,6.5
1587211430,2.7,6.7
1587211440,2.7,6.7
1587211450,2.6,6.5
1587211460,2.6,6.4
1587211470,2.5,6.2
1587211480,2.5,6.3
1587211490,2.5,5.4
1587211500,2.5,5.4
1587211510,2.6,5.4
1587211520,2.6,5.7
1587211530,2.5,5.6
1587211540,2.6,5.6
1587211550,2.6,5.7
1587211560,2.6,5.7
1587211570,2.6,5.5
1587211580,2.6,5.6
1587211590,2.5,5.7
1587211600,2.5,5.0
1587211610,2.5,5.0
1587211620,2.5,5.0
1587211630,2.5,4.8
1587211640,2.5,4.8
1587211650,2.5,5.0
1587211660,2.6,5.1
1587211670,2.6,5.1
1587211680,2.6,5.1
1587211690,2.6,5.3
1587211700,2.5,5.5
1587211710,2.5,5.4
1587211720,2.5,5.6
1587211730,2.4,5.6
1587211740,2.4,5.7
1587211750,2.4,5.7
1587211760,2.4,5.7
1587211770,2.4,5.6
1587211780,2.3,5.4
1587211790,2.3,5.4
1587211800,2.4,5.3
1587211810,2.3,5.2
1587211820,2.2,4.9
1587211830,2.3,5.0
1587211840,2.2,5.0
1587211850,2.2,5.2
1587211860,2.2,4.9
1587211870,2.2,5.4
1587211880,2.3,5.4
1587211890,2.3,5.7
1587211900,2.3,5.9
1587211910,2.3,6.0
1587211920,2.3,6.2
1587211930,2.3,6.1
1587211940,2.4,6.4
1587211950,2.3,6.1
1587211960,2.3,6.1
